data,hora,n_placar_visitante,n_placar_casa,c_nome_estadio,c_time_casa,c_time_visitante,n_rodada,d_ano_campeonato,c_nome_campeonato
2014-10-04,16:20,1,2,Barradão,Vitoria,Botafogo-RJ,26,2014,Brasileirão 2014
2014-10-04,16:21,1,1,Estádio Nacional de Brasília,Fluminense,Bahia,26,2014,Brasileirão 2014
2014-10-04,16:22,1,0,Arena do Grêmio,Gremio,Sao Paulo,26,2014,Brasileirão 2014
2014-10-04,16:24,0,1,Couto Pereira,Coritiba,Athletico-PR,26,2014,Brasileirão 2014
2014-10-04,18:30,1,3,Estádio Heriberto Hülse,Criciuma,Atletico-MG,26,2014,Brasileirão 2014
2014-10-04,18:31,0,3,Neo Química Arena,Corinthians,Sport,26,2014,Brasileirão 2014
2014-10-04,18:31,1,2,Mineirão,Cruzeiro,Internacional,26,2014,Brasileirão 2014
2014-10-04,20:59,0,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Figueirense,26,2014,Brasileirão 2014
2014-10-08,19:29,0,1,Morumbi,Sao Paulo,Athletico-PR,27,2014,Brasileirão 2014
2014-10-08,19:30,1,0,Maracanã,Botafogo-RJ,Palmeiras,27,2014,Brasileirão 2014
2014-10-08,19:31,0,1,Couto Pereira,Coritiba,Criciuma,27,2014,Brasileirão 2014
2014-10-08,21:02,2,2,Barradão,Vitoria,Goias,27,2014,Brasileirão 2014
2014-10-08,21:59,0,2,Arena do Grêmio,Gremio,Sport,27,2014,Brasileirão 2014
2014-10-08,22:00,1,0,Mineirão,Cruzeiro,Corinthians,27,2014,Brasileirão 2014
2014-10-08,22:00,2,1,Orlando Scarpelli,Figueirense,Flamengo,27,2014,Brasileirão 2014
2014-10-09,19:30,0,0,Maracanã,Fluminense,Atletico-MG,27,2014,Brasileirão 2014
2014-10-09,19:32,0,1,Estádio Urbano Caldeira,Santos,Bahia,27,2014,Brasileirão 2014
2014-10-09,20:30,0,5,Arena Condá,Chapecoense,Internacional,27,2014,Brasileirão 2014
2014-10-11,18:33,0,1,Arena da Amazônia,Botafogo-RJ,Corinthians,9,2014,Brasileirão 2014
2014-10-11,18:30,0,3,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Coritiba,28,2014,Brasileirão 2014
2014-10-11,21:04,1,2,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Gremio,28,2014,Brasileirão 2014
2014-10-12,16:00,0,3,Maracanã,Flamengo,Cruzeiro,28,2014,Brasileirão 2014
2014-10-12,16:00,1,0,Itaipava Arena Fonte Nova,Bahia,Chapecoense,28,2014,Brasileirão 2014
2014-10-12,16:01,1,2,Estádio José Pinheiro Borda,Internacional,Fluminense,28,2014,Brasileirão 2014
2014-10-12,16:01,0,1,Estádio Raimundo Sampaio,Atletico-MG,Sao Paulo,28,2014,Brasileirão 2014
2014-10-12,18:30,0,3,Estádio Joaquim Américo Guimarães,Athletico-PR,Figueirense,28,2014,Brasileirão 2014
2014-10-12,18:30,0,3,Estádio Heriberto Hülse,Criciuma,Santos,28,2014,Brasileirão 2014
2014-10-12,18:32,2,1,Adelmar da Costa Carvalho,Sport,Vitoria,28,2014,Brasileirão 2014
2014-10-18,18:30,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Gremio,29,2014,Brasileirão 2014
2014-10-18,18:30,1,2,Morumbi,Sao Paulo,Bahia,29,2014,Brasileirão 2014
2014-10-18,18:30,2,4,Maracanã,Fluminense,Criciuma,29,2014,Brasileirão 2014
2014-10-18,21:00,0,1,Estádio Raimundo Sampaio,Atletico-MG,Chapecoense,29,2014,Brasileirão 2014
2014-10-19,16:00,1,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Flamengo,29,2014,Brasileirão 2014
2014-10-19,16:00,0,4,Orlando Scarpelli,Figueirense,Coritiba,29,2014,Brasileirão 2014
2014-10-19,16:01,2,1,Estádio José Pinheiro Borda,Internacional,Corinthians,29,2014,Brasileirão 2014
2014-10-19,16:04,3,1,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Santos,29,2014,Brasileirão 2014
2014-10-19,18:30,1,1,Estádio Municipal General Raulino de Oliveira,Botafogo-RJ,Sport,29,2014,Brasileirão 2014
2014-10-19,18:31,1,0,Barradão,Vitoria,Cruzeiro,29,2014,Brasileirão 2014
2014-10-21,21:50,1,1,Itaipava Arena Fonte Nova,Bahia,Atletico-MG,30,2014,Brasileirão 2014
2014-10-22,19:29,1,1,Mineirão,Cruzeiro,Palmeiras,30,2014,Brasileirão 2014
2014-10-22,19:30,1,2,Arena Pantanal,Corinthians,Vitoria,30,2014,Brasileirão 2014
2014-10-22,19:30,0,2,Maracanã,Flamengo,Internacional,30,2014,Brasileirão 2014
2014-10-22,19:31,1,0,Estádio Heriberto Hülse,Criciuma,Athletico-PR,30,2014,Brasileirão 2014
2014-10-22,20:58,0,1,Arena do Grêmio,Gremio,Figueirense,30,2014,Brasileirão 2014
2014-10-22,21:06,0,2,Couto Pereira,Coritiba,Botafogo-RJ,30,2014,Brasileirão 2014
2014-10-22,22:01,1,0,Estádio Urbano Caldeira,Santos,Fluminense,30,2014,Brasileirão 2014
2014-10-22,22:02,0,0,Arena Condá,Chapecoense,Sao Paulo,30,2014,Brasileirão 2014
2014-10-22,22:29,1,0,Adelmar da Costa Carvalho,Sport,Goias,30,2014,Brasileirão 2014
2014-10-25,16:19,1,1,Orlando Scarpelli,Figueirense,Cruzeiro,31,2014,Brasileirão 2014
2014-10-25,16:20,1,2,Maracanã,Fluminense,Athletico-PR,31,2014,Brasileirão 2014
2014-10-25,16:21,1,1,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Corinthians,31,2014,Brasileirão 2014
2014-10-25,18:29,1,3,Barradão,Vitoria,Criciuma,31,2014,Brasileirão 2014
2014-10-25,18:30,2,3,Estádio Raimundo Sampaio,Atletico-MG,Sport,31,2014,Brasileirão 2014
2014-10-25,18:30,1,1,Arena Condá,Chapecoense,Santos,31,2014,Brasileirão 2014
2014-10-25,18:30,1,1,Couto Pereira,Coritiba,Gremio,31,2014,Brasileirão 2014
2014-10-25,20:59,0,2,Estádio José Pinheiro Borda,Internacional,Bahia,31,2014,Brasileirão 2014
2014-10-25,20:59,1,2,Arena da Amazônia,Botafogo-RJ,Flamengo,31,2014,Brasileirão 2014
2014-10-27,20:30,0,3,Morumbi,Sao Paulo,Goias,31,2014,Brasileirão 2014
2014-11-01,19:29,0,1,Arena do Grêmio,Gremio,Vitoria,32,2014,Brasileirão 2014
2014-11-01,19:30,2,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Fluminense,32,2014,Brasileirão 2014
2014-11-01,20:59,2,2,Neo Química Arena,Corinthians,Coritiba,32,2014,Brasileirão 2014
2014-11-02,16:59,2,1,Estádio Urbano Caldeira,Santos,Internacional,32,2014,Brasileirão 2014
2014-11-02,17:00,0,1,Adelmar da Costa Carvalho,Sport,Figueirense,32,2014,Brasileirão 2014
2014-11-02,17:01,1,2,Mineirão,Cruzeiro,Botafogo-RJ,32,2014,Brasileirão 2014
2014-11-02,17:02,2,1,Estádio Heriberto Hülse,Criciuma,Sao Paulo,32,2014,Brasileirão 2014
2014-11-02,19:28,0,3,Maracanã,Flamengo,Chapecoense,32,2014,Brasileirão 2014
2014-11-02,19:29,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Atletico-MG,32,2014,Brasileirão 2014
2014-11-02,20:02,1,0,Itaipava Arena Fonte Nova,Bahia,Palmeiras,32,2014,Brasileirão 2014
2014-11-08,19:29,0,1,Couto Pereira,Coritiba,Fluminense,33,2014,Brasileirão 2014
2014-11-08,19:31,2,0,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Atletico-MG,33,2014,Brasileirão 2014
2014-11-08,20:59,2,0,Estádio Municipal General Raulino de Oliveira,Botafogo-RJ,Athletico-PR,33,2014,Brasileirão 2014
2014-11-09,17:00,2,2,Arena de Pernambuco,Sport,Flamengo,33,2014,Brasileirão 2014
2014-11-09,17:01,2,1,Barradão,Vitoria,Sao Paulo,33,2014,Brasileirão 2014
2014-11-09,17:01,0,1,Orlando Scarpelli,Figueirense,Chapecoense,33,2014,Brasileirão 2014
2014-11-09,17:02,1,4,Arena do Grêmio,Gremio,Internacional,33,2014,Brasileirão 2014
2014-11-09,19:29,1,3,Mineirão,Cruzeiro,Criciuma,33,2014,Brasileirão 2014
2014-11-09,19:29,0,3,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Bahia,33,2014,Brasileirão 2014
2014-11-09,19:30,0,1,Neo Química Arena,Corinthians,Santos,33,2014,Brasileirão 2014
2014-11-12,22:00,1,1,Morumbi,Sao Paulo,Internacional,35,2014,Brasileirão 2014
2014-11-15,19:30,3,0,Estádio Heriberto Hülse,Criciuma,Gremio,34,2014,Brasileirão 2014
2014-11-15,19:30,0,1,Maracanã,Fluminense,Botafogo-RJ,34,2014,Brasileirão 2014
2014-11-16,16:59,1,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Sport,34,2014,Brasileirão 2014
2014-11-16,17:00,2,3,Maracanã,Flamengo,Coritiba,34,2014,Brasileirão 2014
2014-11-16,17:00,0,1,Estádio José Pinheiro Borda,Internacional,Goias,34,2014,Brasileirão 2014
2014-11-16,17:01,1,0,Estádio Urbano Caldeira,Santos,Cruzeiro,34,2014,Brasileirão 2014
2014-11-16,17:03,2,1,Itaipava Arena Fonte Nova,Bahia,Corinthians,34,2014,Brasileirão 2014
2014-11-16,19:30,1,1,Estádio Raimundo Sampaio,Atletico-MG,Figueirense,34,2014,Brasileirão 2014
2014-11-16,19:31,1,0,Arena Condá,Chapecoense,Vitoria,34,2014,Brasileirão 2014
2014-11-16,19:31,0,2,Morumbi,Sao Paulo,Palmeiras,34,2014,Brasileirão 2014
2014-11-19,19:30,1,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Santos,35,2014,Brasileirão 2014
2014-11-19,19:31,1,0,Estádio Vasco da Gama,Botafogo-RJ,Figueirense,35,2014,Brasileirão 2014
2014-11-19,21:00,1,0,Mangueirão,Goias,Corinthians,35,2014,Brasileirão 2014
2014-11-19,21:02,1,1,Barradão,Vitoria,Coritiba,35,2014,Brasileirão 2014
2014-11-19,21:02,1,0,Estádio Heriberto Hülse,Criciuma,Bahia,35,2014,Brasileirão 2014
2014-11-19,21:59,0,4,Estádio Raimundo Sampaio,Atletico-MG,Flamengo,35,2014,Brasileirão 2014
2014-11-19,22:02,2,0,Allianz Parque,Palmeiras,Sport,35,2014,Brasileirão 2014
2014-11-20,19:29,4,1,Maracanã,Fluminense,Chapecoense,35,2014,Brasileirão 2014
2014-11-20,21:50,2,1,Arena do Grêmio,Gremio,Cruzeiro,35,2014,Brasileirão 2014
2014-11-22,19:33,1,2,Estádio José Pinheiro Borda,Internacional,Atletico-MG,36,2014,Brasileirão 2014
2014-11-22,20:59,2,1,Itaipava Arena Fonte Nova,Bahia,Athletico-PR,36,2014,Brasileirão 2014
2014-11-23,16:59,1,1,Castelão de São Luís,Flamengo,Criciuma,36,2014,Brasileirão 2014
2014-11-23,17:00,1,0,Arena Pantanal,Santos,Sao Paulo,36,2014,Brasileirão 2014
2014-11-23,17:00,2,2,Arena de Pernambuco,Sport,Fluminense,36,2014,Brasileirão 2014
2014-11-23,17:01,1,2,Mineirão,Cruzeiro,Goias,36,2014,Brasileirão 2014
2014-11-23,17:01,0,2,Orlando Scarpelli,Figueirense,Vitoria,36,2014,Brasileirão 2014
2014-11-23,19:29,0,2,Arena Condá,Chapecoense,Botafogo-RJ,36,2014,Brasileirão 2014
2014-11-23,19:31,0,1,Neo Química Arena,Corinthians,Gremio,36,2014,Brasileirão 2014
2014-11-23,19:32,0,2,Couto Pereira,Coritiba,Palmeiras,36,2014,Brasileirão 2014
2014-11-29,19:30,2,2,Estádio Heriberto Hülse,Criciuma,Sport,37,2014,Brasileirão 2014
2014-11-29,19:33,1,3,Estádio José Pinheiro Borda,Internacional,Palmeiras,37,2014,Brasileirão 2014
2014-11-29,20:59,0,4,Arena da Amazônia,Flamengo,Vitoria,37,2014,Brasileirão 2014
2014-11-30,16:59,2,5,Maracanã,Fluminense,Corinthians,37,2014,Brasileirão 2014
2014-11-30,17:00,1,1,Arena Condá,Chapecoense,Cruzeiro,37,2014,Brasileirão 2014
2014-11-30,17:01,0,2,Estádio Urbano Caldeira,Santos,Botafogo-RJ,37,2014,Brasileirão 2014
2014-11-30,17:02,1,1,Morumbi,Sao Paulo,Figueirense,37,2014,Brasileirão 2014
2014-11-30,19:29,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Goias,37,2014,Brasileirão 2014
2014-11-30,19:30,2,1,Estádio Raimundo Sampaio,Atletico-MG,Coritiba,37,2014,Brasileirão 2014
2014-11-30,19:32,0,1,Itaipava Arena Fonte Nova,Bahia,Gremio,37,2014,Brasileirão 2014
2014-12-06,16:33,1,2,Neo Química Arena,Corinthians,Criciuma,38,2014,Brasileirão 2014
2014-12-06,16:33,2,1,Orlando Scarpelli,Figueirense,Internacional,38,2014,Brasileirão 2014
2014-12-07,17:00,0,0,Estádio Nacional de Brasília,Botafogo-RJ,Atletico-MG,38,2014,Brasileirão 2014
2014-12-07,17:00,1,1,Arena do Grêmio,Gremio,Flamengo,38,2014,Brasileirão 2014
2014-12-07,17:00,2,4,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Chapecoense,38,2014,Brasileirão 2014
2014-12-07,17:01,1,0,Barradão,Vitoria,Santos,38,2014,Brasileirão 2014
2014-12-07,17:01,0,1,Arena de Pernambuco,Sport,Sao Paulo,38,2014,Brasileirão 2014
2014-12-07,17:02,2,3,Couto Pereira,Coritiba,Bahia,38,2014,Brasileirão 2014
2014-12-07,17:05,1,1,Allianz Parque,Palmeiras,Athletico-PR,38,2014,Brasileirão 2014
2014-12-07,17:05,1,2,Mineirão,Cruzeiro,Fluminense,38,2014,Brasileirão 2014
2015-05-09,18:32,1,2,Arena Condá,Chapecoense,Coritiba,1,2015,Brasileirão 2015
2015-05-09,18:33,2,2,Allianz Parque,Palmeiras,Atletico-MG,1,2015,Brasileirão 2015
2015-05-09,21:00,0,1,Maracanã,Fluminense,Joinville,1,2015,Brasileirão 2015
2015-05-10,11:00,3,3,Arena do Grêmio,Gremio,Ponte Preta,1,2015,Brasileirão 2015
2015-05-10,15:59,1,0,Arena Pantanal,Cruzeiro,Corinthians,1,2015,Brasileirão 2015
2015-05-10,15:59,1,4,Adelmar da Costa Carvalho,Sport,Figueirense,1,2015,Brasileirão 2015
2015-05-10,16:00,0,3,Estádio Joaquim Américo Guimarães,Athletico-PR,Internacional,1,2015,Brasileirão 2015
2015-05-10,16:02,1,2,Morumbi,Sao Paulo,Flamengo,1,2015,Brasileirão 2015
2015-05-10,18:29,0,0,Estádio Vasco da Gama,Vasco,Goias,1,2015,Brasileirão 2015
2015-05-10,18:34,1,1,Ressacada,Avai,Santos,1,2015,Brasileirão 2015
2015-05-16,18:29,0,2,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Athletico-PR,2,2015,Brasileirão 2015
2015-05-16,18:33,0,2,Couto Pereira,Coritiba,Gremio,2,2015,Brasileirão 2015
2015-05-16,21:02,0,1,Estádio Doutor Adhemar de Barros,Corinthians,Chapecoense,2,2015,Brasileirão 2015
2015-05-17,11:03,0,0,Orlando Scarpelli,Figueirense,Vasco,2,2015,Brasileirão 2015
2015-05-17,16:01,1,4,Estádio Nacional de Brasília,Atletico-MG,Fluminense,2,2015,Brasileirão 2015
2015-05-17,16:02,2,2,Maracanã,Flamengo,Sport,2,2015,Brasileirão 2015
2015-05-17,16:02,0,1,Estádio Urbano Caldeira,Santos,Cruzeiro,2,2015,Brasileirão 2015
2015-05-17,18:30,0,1,Estádio José Pinheiro Borda,Internacional,Avai,2,2015,Brasileirão 2015
2015-05-17,18:31,0,0,Arena Joinville,Joinville,Palmeiras,2,2015,Brasileirão 2015
2015-05-17,18:33,0,1,Moisés Lucarelli,Ponte Preta,Sao Paulo,2,2015,Brasileirão 2015
2015-05-23,18:31,1,1,Estádio Vasco da Gama,Vasco,Internacional,3,2015,Brasileirão 2015
2015-05-23,18:33,0,3,Morumbi,Sao Paulo,Joinville,3,2015,Brasileirão 2015
2015-05-23,21:00,0,1,Arena do Grêmio,Gremio,Figueirense,3,2015,Brasileirão 2015
2015-05-24,11:02,1,0,Allianz Parque,Palmeiras,Goias,3,2015,Brasileirão 2015
2015-05-24,16:00,0,1,Arena Condá,Chapecoense,Santos,3,2015,Brasileirão 2015
2015-05-24,16:00,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Atletico-MG,3,2015,Brasileirão 2015
2015-05-24,16:00,0,0,Maracanã,Fluminense,Corinthians,3,2015,Brasileirão 2015
2015-05-24,16:02,1,2,Ressacada,Avai,Flamengo,3,2015,Brasileirão 2015
2015-05-24,18:30,1,1,Mineirão,Cruzeiro,Ponte Preta,3,2015,Brasileirão 2015
2015-05-24,18:31,0,1,Adelmar da Costa Carvalho,Sport,Coritiba,3,2015,Brasileirão 2015
2015-05-30,18:30,1,3,Moisés Lucarelli,Ponte Preta,Chapecoense,4,2015,Brasileirão 2015
2015-05-30,18:32,2,1,Couto Pereira,Coritiba,Avai,4,2015,Brasileirão 2015
2015-05-30,21:00,2,1,Arena Joinville,Joinville,Athletico-PR,4,2015,Brasileirão 2015
2015-05-31,10:59,2,2,Estádio Urbano Caldeira,Santos,Sport,4,2015,Brasileirão 2015
2015-05-31,15:59,0,3,Estádio Raimundo Sampaio,Atletico-MG,Vasco,4,2015,Brasileirão 2015
2015-05-31,16:00,1,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Gremio,4,2015,Brasileirão 2015
2015-05-31,16:01,0,0,Estádio José Pinheiro Borda,Internacional,Sao Paulo,4,2015,Brasileirão 2015
2015-05-31,16:03,2,0,Neo Química Arena,Corinthians,Palmeiras,4,2015,Brasileirão 2015
2015-05-31,18:29,3,2,Maracanã,Flamengo,Fluminense,4,2015,Brasileirão 2015
2015-05-31,18:31,1,2,Orlando Scarpelli,Figueirense,Cruzeiro,4,2015,Brasileirão 2015
2015-06-03,19:31,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Figueirense,5,2015,Brasileirão 2015
2015-06-03,19:32,3,0,Estádio Vasco da Gama,Vasco,Ponte Preta,5,2015,Brasileirão 2015
2015-06-03,19:32,0,2,Arena Condá,Chapecoense,Joinville,5,2015,Brasileirão 2015
2015-06-03,21:02,2,3,Morumbi,Sao Paulo,Santos,5,2015,Brasileirão 2015
2015-06-03,21:59,1,3,Arena do Grêmio,Gremio,Corinthians,5,2015,Brasileirão 2015
2015-06-03,22:00,4,1,Ressacada,Avai,Atletico-MG,5,2015,Brasileirão 2015
2015-06-03,22:01,0,1,Mineirão,Cruzeiro,Flamengo,5,2015,Brasileirão 2015
2015-06-04,16:00,0,2,Maracanã,Fluminense,Coritiba,5,2015,Brasileirão 2015
2015-06-04,21:01,0,1,Adelmar da Costa Carvalho,Sport,Goias,5,2015,Brasileirão 2015
2015-06-04,21:02,1,1,Allianz Parque,Palmeiras,Internacional,5,2015,Brasileirão 2015
2015-06-06,18:29,0,1,Maracanã,Flamengo,Chapecoense,6,2015,Brasileirão 2015
2015-06-06,18:30,3,1,Estádio Raimundo Sampaio,Atletico-MG,Cruzeiro,6,2015,Brasileirão 2015
2015-06-06,18:30,2,2,Estádio Urbano Caldeira,Santos,Ponte Preta,6,2015,Brasileirão 2015
2015-06-06,21:58,1,0,Arena Joinville,Joinville,Corinthians,6,2015,Brasileirão 2015
2015-06-06,22:01,0,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Vasco,6,2015,Brasileirão 2015
2015-06-06,22:01,0,2,Morumbi,Sao Paulo,Gremio,6,2015,Brasileirão 2015
2015-06-07,11:02,0,2,Estádio José Pinheiro Borda,Internacional,Coritiba,6,2015,Brasileirão 2015
2015-06-07,19:28,1,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Avai,6,2015,Brasileirão 2015
2015-06-07,19:30,0,0,Maracanã,Fluminense,Sport,6,2015,Brasileirão 2015
2015-06-07,19:32,1,2,Orlando Scarpelli,Figueirense,Palmeiras,6,2015,Brasileirão 2015
2015-06-10,19:30,2,2,Estádio Raimundo Sampaio,Atletico-MG,Santos,7,2015,Brasileirão 2015
2015-06-13,16:30,1,2,Neo Química Arena,Corinthians,Internacional,7,2015,Brasileirão 2015
2015-06-13,16:32,1,0,Arena Condá,Chapecoense,Sao Paulo,7,2015,Brasileirão 2015
2015-06-13,16:33,1,0,Couto Pereira,Coritiba,Flamengo,7,2015,Brasileirão 2015
2015-06-13,20:58,1,2,Adelmar da Costa Carvalho,Sport,Joinville,7,2015,Brasileirão 2015
2015-06-13,21:01,3,1,Estádio Vasco da Gama,Vasco,Cruzeiro,7,2015,Brasileirão 2015
2015-06-14,10:59,0,0,Moisés Lucarelli,Ponte Preta,Goias,7,2015,Brasileirão 2015
2015-06-14,15:58,1,2,Allianz Parque,Palmeiras,Fluminense,7,2015,Brasileirão 2015
2015-06-14,15:59,1,1,Ressacada,Avai,Figueirense,7,2015,Brasileirão 2015
2015-06-14,16:00,1,2,Arena do Grêmio,Gremio,Athletico-PR,7,2015,Brasileirão 2015
2015-06-18,21:03,0,0,Orlando Scarpelli,Figueirense,Internacional,8,2015,Brasileirão 2015
2015-06-20,16:30,1,2,Arena de Pernambuco,Sport,Vasco,8,2015,Brasileirão 2015
2015-06-20,16:30,2,0,Maracanã,Flamengo,Atletico-MG,8,2015,Brasileirão 2015
2015-06-20,16:33,0,1,Estádio Urbano Caldeira,Santos,Corinthians,8,2015,Brasileirão 2015
2015-06-20,21:01,0,1,Arena do Grêmio,Gremio,Palmeiras,8,2015,Brasileirão 2015
2015-06-21,11:01,1,0,Mineirão,Cruzeiro,Chapecoense,8,2015,Brasileirão 2015
2015-06-21,15:59,1,2,Arena Joinville,Joinville,Goias,8,2015,Brasileirão 2015
2015-06-21,16:00,1,1,Morumbi,Sao Paulo,Avai,8,2015,Brasileirão 2015
2015-06-21,16:01,2,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Coritiba,8,2015,Brasileirão 2015
2015-06-24,19:30,0,2,Maracanã,Fluminense,Ponte Preta,8,2015,Brasileirão 2015
2015-06-27,16:01,2,1,Ressacada,Avai,Gremio,9,2015,Brasileirão 2015
2015-06-27,16:01,1,1,Arena Condá,Chapecoense,Sport,9,2015,Brasileirão 2015
2015-06-27,21:00,1,2,Neo Química Arena,Corinthians,Figueirense,9,2015,Brasileirão 2015
2015-06-28,10:59,0,1,Mineirão,Atletico-MG,Joinville,9,2015,Brasileirão 2015
2015-06-28,15:59,0,4,Allianz Parque,Palmeiras,Sao Paulo,9,2015,Brasileirão 2015
2015-06-28,15:59,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Fluminense,9,2015,Brasileirão 2015
2015-06-28,16:02,1,2,Moisés Lucarelli,Ponte Preta,Athletico-PR,9,2015,Brasileirão 2015
2015-06-28,16:03,0,1,Couto Pereira,Coritiba,Cruzeiro,9,2015,Brasileirão 2015
2015-06-28,18:31,0,1,Arena Pantanal,Vasco,Flamengo,9,2015,Brasileirão 2015
2015-06-28,18:31,0,1,Estádio José Pinheiro Borda,Internacional,Santos,9,2015,Brasileirão 2015
2015-07-01,19:31,0,3,Adelmar da Costa Carvalho,Sport,Internacional,10,2015,Brasileirão 2015
2015-07-01,19:31,0,1,Estádio Vasco da Gama,Vasco,Avai,10,2015,Brasileirão 2015
2015-07-01,21:00,0,2,Allianz Parque,Palmeiras,Chapecoense,10,2015,Brasileirão 2015
2015-07-01,21:00,0,2,Estádio Raimundo Sampaio,Atletico-MG,Coritiba,10,2015,Brasileirão 2015
2015-07-01,22:00,0,1,Arena do Grêmio,Gremio,Cruzeiro,10,2015,Brasileirão 2015
2015-07-01,22:01,1,0,Arena Joinville,Joinville,Flamengo,10,2015,Brasileirão 2015
2015-07-01,22:01,1,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Sao Paulo,10,2015,Brasileirão 2015
2015-07-02,19:29,1,3,Orlando Scarpelli,Figueirense,Goias,10,2015,Brasileirão 2015
2015-07-02,19:33,0,2,Neo Química Arena,Corinthians,Ponte Preta,10,2015,Brasileirão 2015
2015-07-02,20:59,1,2,Maracanã,Fluminense,Santos,10,2015,Brasileirão 2015
2015-07-04,15:01,0,0,Couto Pereira,Coritiba,Joinville,11,2015,Brasileirão 2015
2015-07-04,21:01,0,2,Mineirão,Cruzeiro,Athletico-PR,11,2015,Brasileirão 2015
2015-07-04,21:03,0,1,Arena Condá,Chapecoense,Vasco,11,2015,Brasileirão 2015
2015-07-05,11:02,2,2,Ressacada,Avai,Sport,11,2015,Brasileirão 2015
2015-07-05,15:59,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Corinthians,11,2015,Brasileirão 2015
2015-07-05,16:02,3,1,Estádio Urbano Caldeira,Santos,Gremio,11,2015,Brasileirão 2015
2015-07-05,16:03,0,0,Morumbi,Sao Paulo,Fluminense,11,2015,Brasileirão 2015
2015-07-05,18:28,2,0,Arena Pantanal,Ponte Preta,Palmeiras,11,2015,Brasileirão 2015
2015-07-05,18:29,2,1,Maracanã,Flamengo,Figueirense,11,2015,Brasileirão 2015
2015-07-05,18:31,3,1,Estádio José Pinheiro Borda,Internacional,Atletico-MG,11,2015,Brasileirão 2015
2015-07-08,19:29,1,4,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Santos,12,2015,Brasileirão 2015
2015-07-08,19:32,0,1,Arena Condá,Chapecoense,Gremio,12,2015,Brasileirão 2015
2015-07-08,19:32,0,0,Couto Pereira,Coritiba,Ponte Preta,12,2015,Brasileirão 2015
2015-07-08,20:58,0,3,Allianz Parque,Palmeiras,Avai,12,2015,Brasileirão 2015
2015-07-08,21:02,2,0,Orlando Scarpelli,Figueirense,Joinville,12,2015,Brasileirão 2015
2015-07-08,21:58,1,2,Mineirão,Atletico-MG,Sport,12,2015,Brasileirão 2015
2015-07-08,21:59,2,1,Estádio José Pinheiro Borda,Internacional,Flamengo,12,2015,Brasileirão 2015
2015-07-08,22:00,4,0,Estádio Nacional de Brasília,Vasco,Sao Paulo,12,2015,Brasileirão 2015
2015-07-09,19:29,0,2,Neo Química Arena,Corinthians,Athletico-PR,12,2015,Brasileirão 2015
2015-07-09,21:00,0,1,Maracanã,Fluminense,Cruzeiro,12,2015,Brasileirão 2015
2015-07-11,18:29,0,3,Estádio Urbano Caldeira,Santos,Figueirense,13,2015,Brasileirão 2015
2015-07-11,18:31,0,2,Arena do Grêmio,Gremio,Vasco,13,2015,Brasileirão 2015
2015-07-11,21:00,2,0,Moisés Lucarelli,Ponte Preta,Atletico-MG,13,2015,Brasileirão 2015
2015-07-12,11:01,1,3,Morumbi,Sao Paulo,Coritiba,13,2015,Brasileirão 2015
2015-07-12,16:00,3,0,Maracanã,Flamengo,Corinthians,13,2015,Brasileirão 2015
2015-07-12,16:01,2,0,Arena Joinville,Joinville,Internacional,13,2015,Brasileirão 2015
2015-07-12,16:01,2,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Fluminense,13,2015,Brasileirão 2015
2015-07-12,16:01,0,1,Mineirão,Cruzeiro,Goias,13,2015,Brasileirão 2015
2015-07-12,18:31,2,2,Arena de Pernambuco,Sport,Palmeiras,13,2015,Brasileirão 2015
2015-07-12,18:31,1,2,Ressacada,Avai,Chapecoense,13,2015,Brasileirão 2015
2015-07-18,18:28,1,2,Estádio José Pinheiro Borda,Internacional,Goias,14,2015,Brasileirão 2015
2015-07-18,18:29,0,1,Maracanã,Flamengo,Gremio,14,2015,Brasileirão 2015
