e_tipo,n_minuto_cartao,id_jogador,id_jogo
Amarelo,67,2171,227
Amarelo,93,1639,227
Amarelo,75,1095,227
Vermelho,73,2686,228
Amarelo,79,3718,228
Amarelo,45,3669,228
Amarelo,90,3672,228
Amarelo,69,2064,228
Amarelo,40,2247,228
Amarelo,74,3710,229
Amarelo,86,2811,229
Amarelo,84,2278,229
Amarelo,58,146,229
Amarelo,86,1975,229
Amarelo,49,2051,229
Amarelo,85,2048,230
Amarelo,7,2076,230
Amarelo,58,1976,230
Amarelo,69,2072,231
Amarelo,74,3696,231
Amarelo,46,3723,231
Amarelo,46,2052,231
Amarelo,66,3703,231
Amarelo,90,1988,232
Amarelo,6,2114,232
Amarelo,38,1954,232
Amarelo,95,1933,232
Amarelo,86,2069,232
Amarelo,76,2205,232
Amarelo,44,1975,233
Amarelo,32,2281,233
Amarelo,57,2260,233
Amarelo,15,1759,234
Amarelo,32,3708,234
Amarelo,17,2170,234
Amarelo,53,2282,234
Amarelo,17,1436,234
Amarelo,71,2283,235
Amarelo,94,2165,235
Amarelo,90,1981,235
Amarelo,86,2067,237
Amarelo,39,1982,237
Vermelho,74,2224,237
Amarelo,66,2082,237
Amarelo,81,2206,237
Amarelo,39,2218,238
Amarelo,37,3718,238
Amarelo,80,2221,238
Amarelo,49,2020,239
Amarelo,78,3745,239
Amarelo,55,3712,239
Amarelo,36,2280,239
Amarelo,76,3773,239
Amarelo,51,3678,239
Amarelo,82,2276,240
Amarelo,89,3721,240
Amarelo,42,1566,240
Amarelo,89,3701,240
Amarelo,81,2085,240
Amarelo,52,2226,240
Amarelo,11,2154,241
Amarelo,91,3722,241
Amarelo,90,2188,241
Vermelho,40,2418,242
Amarelo,69,3698,242
Amarelo,61,3695,242
Vermelho,42,2267,242
Amarelo,47,2051,242
Amarelo,68,3703,242
Amarelo,88,2193,243
Amarelo,85,1995,243
Amarelo,41,2057,243
Amarelo,85,1994,243
Amarelo,81,1960,243
Amarelo,51,2015,244
Amarelo,86,2005,244
Amarelo,73,2241,244
Amarelo,63,3719,244
Amarelo,30,2826,244
Amarelo,75,2023,244
Amarelo,46,2024,244
Amarelo,42,2021,245
Amarelo,81,2062,246
Amarelo,60,1997,246
Amarelo,75,602,246
Amarelo,64,2457,246
Amarelo,90,183,246
Amarelo,75,2217,247
Amarelo,76,3712,247
Amarelo,67,2160,247
Amarelo,33,3713,247
Amarelo,81,3497,248
Amarelo,74,637,248
Amarelo,52,3669,248
Vermelho,89,2280,249
Amarelo,72,1992,249
Amarelo,69,3720,249
Amarelo,21,1946,249
Amarelo,22,1976,249
Amarelo,38,2009,249
Amarelo,56,1988,250
Amarelo,38,1980,250
Amarelo,69,2147,251
Amarelo,38,2286,251
Amarelo,46,1975,251
Amarelo,20,2177,251
Amarelo,77,2050,252
Amarelo,42,1982,252
Amarelo,84,1566,252
Amarelo,56,2411,252
Amarelo,86,817,252
Amarelo,54,2240,253
Amarelo,45,2015,253
Amarelo,63,3679,253
Amarelo,50,3719,253
Amarelo,40,2200,253
Amarelo,80,2172,254
Amarelo,93,1759,254
Amarelo,93,2057,254
Amarelo,32,1259,254
Amarelo,92,2219,255
Amarelo,61,2178,255
Amarelo,31,2058,255
Amarelo,75,2203,255
Amarelo,66,2023,255
Amarelo,54,2216,255
Amarelo,80,1115,255
Amarelo,15,2204,255
Amarelo,30,2171,256
Amarelo,19,2062,256
Amarelo,83,1996,256
Amarelo,53,2032,256
Amarelo,60,3510,257
Amarelo,36,2287,257
Amarelo,66,3698,257
Amarelo,37,2108,257
Amarelo,51,2077,258
Amarelo,33,1980,259
Amarelo,40,2205,259
Amarelo,52,1932,259
Amarelo,66,1985,259
Amarelo,84,1268,259
Amarelo,47,2052,259
Amarelo,94,3667,260
Amarelo,81,2082,261
Amarelo,55,2066,261
Amarelo,36,2281,261
Amarelo,59,2224,261
Amarelo,60,2173,261
Amarelo,82,2200,262
Amarelo,24,2290,262
Amarelo,55,2020,262
Amarelo,76,3495,262
Amarelo,74,1937,262
Amarelo,39,1946,262
Amarelo,20,1988,263
Amarelo,66,3512,263
Amarelo,83,3680,264
Amarelo,70,3705,264
Amarelo,85,2241,265
Amarelo,7,146,265
Amarelo,69,3714,265
Amarelo,79,2154,265
Amarelo,90,860,266
Amarelo,30,1985,266
Amarelo,38,2215,266
Amarelo,76,2199,267
Amarelo,73,1935,267
Amarelo,11,2283,267
Amarelo,26,2288,267
Amarelo,74,2261,267
Amarelo,45,2289,267
Amarelo,71,3031,267
Amarelo,59,2027,268
Amarelo,86,2164,268
Amarelo,25,2239,268
Amarelo,45,2170,269
Amarelo,45,2048,269
Amarelo,75,2424,270
Vermelho,86,2070,270
Amarelo,34,3711,271
Amarelo,74,665,271
Vermelho,72,2098,271
Amarelo,62,2098,271
Amarelo,21,2300,271
Amarelo,40,183,271
Amarelo,46,3670,272
Amarelo,55,1996,272
Amarelo,61,2525,272
Amarelo,75,1939,272
Vermelho,63,2023,273
Amarelo,91,1949,273
Amarelo,65,2322,273
Amarelo,10,2178,273
Amarelo,14,2030,273
Amarelo,81,2024,273
Amarelo,14,2023,273
Amarelo,35,1982,274
Amarelo,35,2299,274
Amarelo,45,2190,274
Amarelo,37,1958,274
Amarelo,46,2166,275
Vermelho,52,3715,275
Amarelo,42,2021,275
Amarelo,40,3715,275
Amarelo,71,2424,276
Amarelo,8,2073,276
Amarelo,65,525,276
Amarelo,23,1980,276
Amarelo,90,2308,276
Amarelo,15,2172,276
Amarelo,64,2193,277
Amarelo,62,1998,278
Amarelo,38,3717,278
Amarelo,87,3772,278
Amarelo,56,2261,278
Amarelo,27,2303,278
Amarelo,80,3703,279
Amarelo,49,3509,279
Amarelo,45,1987,279
Amarelo,74,3697,279
Amarelo,6,3681,279
Amarelo,78,2077,280
Amarelo,76,2242,280
Amarelo,63,3704,280
Amarelo,70,2154,280
Amarelo,70,3678,280
Amarelo,43,3705,280
Amarelo,53,2302,281
Amarelo,90,2004,281
Amarelo,72,3702,281
Amarelo,26,2031,281
Amarelo,25,2058,281
Amarelo,93,2040,282
Amarelo,77,2082,282
Amarelo,22,2224,282
Amarelo,36,2118,282
Amarelo,92,1994,282
Amarelo,37,2194,282
Amarelo,39,2138,282
Vermelho,84,3703,283
Amarelo,79,2301,283
Amarelo,47,1259,283
Amarelo,82,3700,283
Amarelo,55,3703,283
Amarelo,8,3509,283
Amarelo,88,2308,283
Amarelo,74,1990,283
Amarelo,31,2133,283
Amarelo,72,2267,283
Amarelo,31,3698,283
Amarelo,77,2147,284
Amarelo,80,1997,285
Amarelo,38,1952,285
Amarelo,89,2305,286
Amarelo,40,2306,286
Amarelo,38,1988,286
Amarelo,28,2307,286
Amarelo,89,3667,286
Amarelo,38,1992,286
Amarelo,32,2116,286
Amarelo,78,2174,287
Amarelo,46,2304,287
Amarelo,90,860,287
Amarelo,55,183,287
Amarelo,29,2152,287
Amarelo,90,2033,287
Amarelo,53,2148,287
Amarelo,41,1980,287
Amarelo,78,2046,287
Amarelo,34,1983,287
Amarelo,49,2007,288
Amarelo,95,2226,288
Amarelo,67,2048,288
Amarelo,56,2175,288
Amarelo,84,2009,288
Amarelo,8,1937,288
Amarelo,76,2099,288
Amarelo,62,2311,288
Amarelo,34,1566,288
Amarelo,92,2019,289
Amarelo,90,2240,290
Amarelo,29,2242,290
Amarelo,71,153,290
Amarelo,69,2274,290
Amarelo,76,2312,290
Vermelho,91,2217,291
Amarelo,76,2118,291
Amarelo,64,2239,291
Amarelo,33,2176,291
Vermelho,86,2118,291
Amarelo,44,1955,291
Amarelo,63,2108,291
Amarelo,23,2310,292
Amarelo,89,2703,292
Amarelo,57,2309,292
Amarelo,60,1898,292
Amarelo,60,2020,292
Amarelo,88,2242,293
Amarelo,85,602,293
Amarelo,50,2156,294
Amarelo,90,2206,294
Amarelo,44,2149,294
Amarelo,91,3757,295
Amarelo,60,3512,295
Amarelo,86,2173,295
Amarelo,10,2281,295
Amarelo,65,3695,295
Amarelo,15,3689,295
Amarelo,56,2244,295
Amarelo,71,2219,296
Amarelo,95,1935,296
Amarelo,18,1976,296
Vermelho,90,1991,296
Amarelo,79,2322,296
Amarelo,67,2140,296
Amarelo,82,2165,296
Vermelho,41,2826,297
Amarelo,76,1940,297
Amarelo,51,3711,297
Amarelo,15,2200,297
Amarelo,89,1939,297
Amarelo,69,3707,297
Amarelo,35,2826,297
Amarelo,72,2175,298
Amarelo,74,2321,298
Amarelo,31,2320,298
Amarelo,36,3166,299
Amarelo,72,2189,299
Vermelho,76,2066,299
Amarelo,41,2106,299
Amarelo,85,2081,299
Amarelo,40,2194,299
Amarelo,91,3497,300
Amarelo,12,3669,300
Amarelo,73,3708,300
Amarelo,77,3680,300
Amarelo,5,2302,300
Amarelo,85,1935,301
Amarelo,86,153,301
Amarelo,50,1989,302
Amarelo,90,1998,302
Amarelo,93,3770,303
Amarelo,55,2009,303
Amarelo,42,1946,303
Amarelo,44,2324,303
Amarelo,81,2020,303
Amarelo,44,2280,303
Amarelo,55,2046,303
Amarelo,42,665,303
Amarelo,92,3697,304
Amarelo,85,3698,304
Amarelo,91,3512,304
Amarelo,59,3509,304
Vermelho,53,1763,305
Amarelo,68,2157,305
Amarelo,35,2154,305
Amarelo,19,1944,305
Amarelo,42,2077,305
Amarelo,34,2282,305
Amarelo,28,2323,306
Amarelo,87,3709,306
Amarelo,51,1987,306
Amarelo,25,2048,306
Amarelo,23,2166,306
Amarelo,91,2171,307
Amarelo,94,2322,307
Amarelo,84,2005,307
Amarelo,42,3710,307
Amarelo,72,1095,307
Amarelo,89,3765,307
Amarelo,52,2219,307
Amarelo,38,509,308
Amarelo,93,1977,308
Amarelo,34,3699,308
Amarelo,64,2327,308
Amarelo,93,3675,308
Amarelo,69,2021,308
Amarelo,83,2328,309
Amarelo,92,2275,309
Amarelo,69,2329,309
Amarelo,63,1995,310
Amarelo,63,2525,310
Amarelo,76,2031,310
Amarelo,39,3678,311
Amarelo,54,2105,312
Amarelo,89,2134,312
Amarelo,36,2308,312
Amarelo,50,2226,314
Amarelo,75,2326,314
Amarelo,45,2243,314
Amarelo,76,1987,314
Amarelo,89,509,314
Amarelo,61,470,314
Amarelo,26,2174,314
Amarelo,56,1639,315
Amarelo,46,2282,315
Amarelo,18,2283,315
Amarelo,54,1436,315
Amarelo,63,2306,315
Amarelo,21,153,316
Amarelo,33,3519,316
Amarelo,44,2299,316
Amarelo,61,3691,316
Amarelo,15,2325,316
Amarelo,43,3681,317
Amarelo,75,1960,317
Amarelo,27,3696,317
Amarelo,41,2204,317
Amarelo,28,2329,318
Amarelo,88,1941,318
Amarelo,37,2147,318
Amarelo,86,2457,319
Amarelo,53,2176,319
Amarelo,60,2132,319
Amarelo,79,2223,320
Amarelo,61,2118,320
Amarelo,90,2686,320
Amarelo,50,1946,320
Amarelo,76,2170,320
Amarelo,39,3771,320
Amarelo,57,2007,320
Amarelo,39,2264,321
Amarelo,89,2358,321
Amarelo,5,2057,321
Amarelo,92,1988,321
Amarelo,93,1990,321
Amarelo,62,2321,321
Amarelo,5,1989,321
Amarelo,57,2085,322
Vermelho,67,3519,323
Amarelo,32,2330,324
Amarelo,87,2102,324
Amarelo,28,2329,324
Amarelo,75,2196,324
Amarelo,22,2154,324
Amarelo,43,1982,324
Amarelo,78,3683,325
Amarelo,88,3687,325
Amarelo,32,1960,325
Amarelo,88,2165,326
Amarelo,76,2199,326
Amarelo,92,1935,326
Amarelo,83,2441,326
Amarelo,85,2005,327
Amarelo,90,509,327
Amarelo,41,1980,327
Amarelo,31,146,327
Amarelo,85,2052,327
Amarelo,91,2038,328
Amarelo,65,2188,328
Amarelo,80,3688,328
Amarelo,15,3695,328
Amarelo,94,2103,328
Amarelo,84,2340,328
Amarelo,45,2028,328
Amarelo,30,3684,328
Amarelo,15,3508,328
Amarelo,86,3669,329
Amarelo,62,3771,329
Amarelo,6,3702,329
Amarelo,26,2138,329
Amarelo,59,183,330
Amarelo,34,2339,330
Amarelo,65,2152,330
Amarelo,64,2226,330
Amarelo,95,3644,331
Amarelo,48,2194,331
Amarelo,85,2405,331
Vermelho,92,2174,331
Amarelo,35,2174,331
Amarelo,46,2342,331
Amarelo,32,2082,331
Amarelo,68,2343,331
Amarelo,65,3681,332
Amarelo,26,3685,332
Amarelo,26,2140,332
Amarelo,70,3688,332
Amarelo,36,3689,332
Amarelo,40,2178,332
Amarelo,65,2308,333
Amarelo,24,525,333
Amarelo,86,3690,333
Amarelo,86,1989,333
Amarelo,58,2150,333
Amarelo,87,1959,333
Amarelo,28,3691,333
Amarelo,28,1998,334
Amarelo,36,2228,334
Amarelo,17,2281,334
Amarelo,88,1996,335
Amarelo,15,1095,335
Amarelo,79,2411,335
Amarelo,78,2171,335
Amarelo,63,2263,336
Amarelo,80,2064,336
Amarelo,49,3497,336
Amarelo,48,2341,336
Amarelo,49,3680,336
Amarelo,62,637,337
Amarelo,56,1985,337
Amarelo,69,1566,337
Amarelo,55,2352,338
Amarelo,45,2046,338
Amarelo,45,1956,338
Amarelo,42,665,338
Amarelo,89,2306,339
Amarelo,42,1992,339
Amarelo,63,2441,339
Amarelo,67,3678,340
Amarelo,93,3712,340
Amarelo,58,2240,340
Amarelo,66,2259,341
Amarelo,30,2203,341
Amarelo,79,2020,341
Amarelo,34,2081,341
Amarelo,81,3635,341
Amarelo,23,1936,341
Amarelo,33,1998,342
Amarelo,46,2062,342
Amarelo,89,3733,342
Amarelo,47,2441,343
Amarelo,1,2351,343
Amarelo,79,3693,343
Amarelo,4,2283,343
Amarelo,71,2031,344
Amarelo,23,2302,344
Amarelo,93,2041,345
Amarelo,64,3694,345
Amarelo,31,1933,345
Amarelo,73,2240,345
Amarelo,91,2246,345
Amarelo,63,3509,346
Amarelo,37,3512,346
Amarelo,80,3508,346
Amarelo,48,2354,346
Amarelo,90,2352,346
Amarelo,85,2157,347
Amarelo,36,2239,347
Amarelo,91,2009,348
Amarelo,6,2355,348
Amarelo,29,1946,348
Amarelo,75,2179,349
Amarelo,40,2308,349
Amarelo,91,2025,349
Amarelo,68,2321,349
Amarelo,19,3166,349
Amarelo,78,2058,350
Amarelo,46,2322,350
Amarelo,74,2353,350
Amarelo,25,2188,350
Amarelo,60,146,350
Amarelo,41,2219,350
Amarelo,34,1986,350
Amarelo,28,1268,351
Amarelo,22,509,351
Amarelo,43,2327,351
Amarelo,23,2174,351
Amarelo,64,2118,352
Amarelo,84,1934,352
Vermelho,94,2118,352
Amarelo,59,3685,353
Amarelo,42,10,353
Amarelo,59,1951,353
Amarelo,43,3695,353
Amarelo,40,3696,353
Amarelo,77,2226,354
Amarelo,82,2117,354
Amarelo,88,1566,354
Amarelo,40,637,354
Amarelo,85,2077,355
Amarelo,54,2357,355
Amarelo,37,2358,355
Amarelo,80,1944,355
Amarelo,46,2228,355
Amarelo,92,3672,356
Amarelo,32,1985,356
Amarelo,25,3680,356
Amarelo,93,1976,357
Amarelo,90,3677,357
Amarelo,67,3674,357
Amarelo,32,2165,357
Amarelo,88,3705,357
Amarelo,91,2166,358
Amarelo,57,2107,358
Amarelo,26,2356,358
Amarelo,78,2278,358
Amarelo,89,1959,358
Amarelo,96,2005,359
Amarelo,93,860,359
Amarelo,84,2024,359
Amarelo,77,1933,360
Amarelo,93,2686,360
Amarelo,48,2020,360
Amarelo,88,2075,360
Amarelo,19,1988,360
Amarelo,73,2280,360
Amarelo,34,3676,360
Amarelo,78,3685,361
Amarelo,40,3686,361
Amarelo,42,3509,361
Amarelo,32,3681,361
Amarelo,48,1268,362
Amarelo,63,2686,362
Vermelho,93,2174,362
Vermelho,87,2686,362
Amarelo,37,2266,362
Vermelho,93,3682,362
Amarelo,34,2050,363
Amarelo,71,3679,363
Amarelo,66,3683,363
Amarelo,93,2411,363
Amarelo,15,1952,363
Amarelo,70,3677,363
Amarelo,29,3678,363
Vermelho,74,3679,363
Amarelo,59,2025,364
Amarelo,77,1983,364
Amarelo,34,646,364
Amarelo,18,525,364
Amarelo,68,665,364
Amarelo,12,602,364
Vermelho,74,525,364
Amarelo,57,2147,365
Amarelo,54,2051,365
Amarelo,78,2359,366
Amarelo,59,3519,366
Amarelo,73,2082,367
Amarelo,93,2303,367
Amarelo,50,2143,367
Vermelho,77,2289,367
Amarelo,54,1960,367
Amarelo,84,3667,367
Amarelo,32,2289,367
Amarelo,44,2457,368
Amarelo,93,1953,368
Amarelo,86,2031,368
Amarelo,42,3668,368
Vermelho,93,1953,368
Amarelo,62,3768,368
Amarelo,40,2281,368
Amarelo,86,3669,368
Amarelo,82,3670,368
Vermelho,90,3669,368
Amarelo,94,2006,369
Amarelo,77,2217,369
Amarelo,74,2171,369
Amarelo,33,2368,369
Amarelo,88,3651,369
Amarelo,91,2114,369
Amarelo,42,1996,369
Amarelo,41,1956,370
Vermelho,29,146,370
Amarelo,88,2219,370
Amarelo,62,1955,370
Amarelo,92,2004,370
Amarelo,4,2046,371
Amarelo,10,3684,371
Amarelo,57,2152,371
Amarelo,74,10,371
Vermelho,93,1992,372
Vermelho,93,2073,372
Amarelo,39,1935,372
Amarelo,27,2263,372
Vermelho,95,1935,372
Vermelho,77,2283,372
Vermelho,88,2263,372
Amarelo,68,2372,372
Amarelo,41,2052,372
Amarelo,19,1980,372
Amarelo,85,1959,373
Amarelo,57,2370,373
Amarelo,64,2371,373
Amarelo,78,3769,373
Amarelo,74,542,373
Amarelo,31,2201,373
Vermelho,56,2284,374
Amarelo,73,1949,374
Amarelo,53,2058,374
Amarelo,67,2216,374
Amarelo,62,2302,375
Amarelo,53,2369,375
Amarelo,42,3672,375
Amarelo,90,2136,376
Amarelo,73,1566,376
Amarelo,81,1987,376
Amarelo,59,2117,377
Amarelo,80,2069,378
Amarelo,23,1940,378
Amarelo,39,1988,378
Amarelo,85,1759,378
Amarelo,56,3635,379
Amarelo,18,1984,379
Amarelo,91,2179,380
Amarelo,63,2057,380
Amarelo,16,1954,380
Amarelo,83,2134,380
Amarelo,41,2308,380
Amarelo,73,1975,381
Amarelo,29,1996,381
Amarelo,82,2418,381
Amarelo,70,2386,381
Amarelo,22,2384,382
Amarelo,75,2176,382
Amarelo,23,2277,382
Amarelo,51,2385,382
Amarelo,96,2201,382
Amarelo,30,1911,382
Amarelo,73,1989,383
Vermelho,24,2380,383
Amarelo,80,2467,383
Amarelo,13,2380,383
Vermelho,89,2374,384
Amarelo,67,2241,384
Amarelo,30,2344,384
Amarelo,69,2381,384
Amarelo,29,2382,384
Amarelo,55,2383,384
Amarelo,72,2373,384
Amarelo,49,2374,384
Amarelo,9,2375,384
Amarelo,59,2376,385
Amarelo,20,2377,385
Amarelo,31,2378,385
Amarelo,7,2379,385
Amarelo,84,2197,386
Amarelo,40,2303,386
Vermelho,77,2401,386
Amarelo,60,1992,386
Amarelo,22,2401,386
Amarelo,57,2402,387
Amarelo,62,2403,387
Amarelo,90,2263,387
Amarelo,30,2204,388
Amarelo,48,2082,388
Amarelo,76,3673,388
Amarelo,68,2396,389
Amarelo,33,2397,389
Amarelo,83,2398,389
Amarelo,40,2399,389
Amarelo,38,2400,389
Amarelo,89,2008,389
Amarelo,52,2302,389
Amarelo,32,2393,389
Vermelho,94,1910,390
Amarelo,95,2394,390
Amarelo,87,1987,390
Amarelo,72,2395,390
Amarelo,63,1910,390
Amarelo,76,3662,391
Amarelo,34,2389,391
Vermelho,88,2390,391
Amarelo,25,2391,391
Amarelo,6,1868,392
Amarelo,51,1500,392
Amarelo,47,2171,392
Amarelo,58,146,392
Amarelo,17,2392,392
Amarelo,83,3456,393
Amarelo,46,2418,393
Amarelo,33,2419,393
Amarelo,66,1981,393
Amarelo,46,2420,393
Amarelo,26,2421,393
Amarelo,94,2054,394
Amarelo,77,2422,394
Amarelo,68,2397,394
Amarelo,59,2414,394
Amarelo,92,1935,394
Amarelo,71,2415,394
Amarelo,64,2416,394
Amarelo,28,2417,394
Amarelo,25,2006,395
Amarelo,5,2308,395
Amarelo,11,2276,395
Amarelo,19,2410,396
Amarelo,97,2282,396
Amarelo,46,2411,396
Amarelo,97,2154,396
Amarelo,30,2412,396
Amarelo,66,2413,397
Amarelo,84,2340,397
Amarelo,65,2376,397
Amarelo,93,1954,397
Amarelo,73,2404,397
Amarelo,45,2405,398
Amarelo,93,2406,398
Amarelo,86,2407,398
Amarelo,62,2408,398
Amarelo,10,2409,398
Amarelo,92,2494,398
Amarelo,36,2263,398
Amarelo,89,2460,398
Amarelo,71,2429,398
Amarelo,47,2430,398
Amarelo,37,2431,399
Amarelo,53,2169,399
Amarelo,49,2432,399
Amarelo,16,2426,399
Amarelo,94,1994,400
Amarelo,59,2082,400
Amarelo,65,2427,400
Amarelo,77,2066,400
Vermelho,68,2263,401
Amarelo,75,2428,401
Amarelo,62,2397,401
Amarelo,35,2422,401
Amarelo,18,2263,401
Amarelo,76,2416,401
Amarelo,65,3663,401
Amarelo,42,2417,401
Amarelo,83,2405,401
Amarelo,12,2424,401
Amarelo,56,2425,402
Amarelo,86,2229,402
Amarelo,91,2158,403
Amarelo,63,2529,403
Amarelo,40,2241,403
Amarelo,92,2054,403
Amarelo,57,2423,403
Amarelo,32,2372,403
Amarelo,89,3633,403
Amarelo,55,2440,403
Amarelo,20,2344,403
Amarelo,72,2401,403
Amarelo,52,2441,403
Vermelho,77,2439,404
Amarelo,69,2442,404
Amarelo,34,2169,404
Amarelo,9,1937,404
Amarelo,82,2391,404
Amarelo,53,2393,404
Vermelho,92,2437,404
Amarelo,87,2169,404
Amarelo,39,2438,404
Amarelo,17,2437,404
Amarelo,87,3662,404
Amarelo,64,2439,404
Amarelo,10,2398,404
Amarelo,93,2811,405
Amarelo,52,2435,405
Amarelo,7,1975,405
Amarelo,62,637,405
Amarelo,50,2476,405
Amarelo,41,2436,405
Amarelo,84,1880,405
Amarelo,35,2433,405
Amarelo,88,2413,405
Amarelo,52,2311,405
Amarelo,48,2099,405
Amarelo,71,2434,406
Amarelo,41,2132,406
Vermelho,87,1717,406
Amarelo,96,2061,406
Amarelo,46,2000,406
Amarelo,21,2451,407
Amarelo,13,2060,407
Amarelo,76,2104,407
Amarelo,49,2046,407
Amarelo,79,2575,408
Amarelo,41,2406,408
Amarelo,90,2452,408
Amarelo,63,2288,408
Amarelo,46,1951,408
Amarelo,93,3661,408
Amarelo,46,2449,408
Amarelo,6,2450,408
Amarelo,88,2101,408
Amarelo,63,2652,408
Amarelo,18,2050,408
Amarelo,45,2404,409
Amarelo,77,2445,409
Amarelo,34,2446,409
Amarelo,31,2447,409
Amarelo,82,2142,410
Amarelo,30,2448,410
Amarelo,15,2171,410
Amarelo,38,2264,410
Amarelo,19,2443,410
Vermelho,62,2421,411
Amarelo,76,2381,411
Amarelo,35,2375,411
Amarelo,13,2420,411
Amarelo,92,2373,411
Amarelo,65,2444,411
Amarelo,62,2421,411
Amarelo,70,2264,412
Amarelo,46,3643,412
Amarelo,60,2459,412
Amarelo,35,2460,412
Amarelo,79,1996,412
Amarelo,57,2386,412
Amarelo,89,2407,412
Amarelo,47,2461,412
Amarelo,88,1997,413
Amarelo,60,161,413
Amarelo,88,2505,413
Amarelo,75,2457,413
Amarelo,69,1943,414
Amarelo,46,2154,414
Amarelo,84,2048,414
Amarelo,88,3663,415
Amarelo,62,2414,415
Amarelo,78,2455,415
Amarelo,60,2393,416
Amarelo,53,2158,416
Amarelo,56,2456,417
Amarelo,21,1115,417
Vermelho,91,1115,417
Amarelo,87,3638,417
Amarelo,37,2453,417
Amarelo,73,2379,418
Amarelo,47,646,418
Amarelo,84,2442,418
Amarelo,67,2438,418
Amarelo,18,2454,418
Amarelo,74,3647,418
Amarelo,68,602,418
Amarelo,38,1981,418
Amarelo,79,1937,418
Amarelo,45,2468,418
Vermelho,91,2411,419
Amarelo,85,2411,419
Amarelo,44,1982,419
Amarelo,7,2469,419
Amarelo,55,1989,419
Vermelho,50,886,419
Amarelo,94,3664,419
Amarelo,55,2466,419
Amarelo,23,2050,419
Amarelo,67,2301,419
Amarelo,28,2467,419
Vermelho,71,2376,420
Amarelo,89,2305,420
Amarelo,32,2076,420
Amarelo,56,2188,420
Amarelo,33,1954,420
Amarelo,10,2376,420
Amarelo,79,2462,420
Amarelo,70,1985,420
Amarelo,49,2378,420
Amarelo,30,2464,420
Amarelo,80,2423,421
Amarelo,53,2199,421
Amarelo,85,2390,421
Amarelo,60,2054,421
Amarelo,34,2462,421
Vermelho,29,2463,422
Amarelo,87,2416,422
Amarelo,77,2658,422
Amarelo,14,2427,422
Vermelho,87,2416,422
Amarelo,62,2422,422
Amarelo,22,2447,422
Amarelo,83,2481,423
Amarelo,63,3666,423
Amarelo,37,2482,423
Amarelo,18,2483,423
Amarelo,86,2704,423
Amarelo,24,2477,423
Amarelo,43,2478,423
Amarelo,22,2479,423
Amarelo,49,2342,424
Amarelo,45,2193,424
Amarelo,77,2480,424
Amarelo,59,2436,424
Vermelho,87,2664,424
Amarelo,66,2066,424
Amarelo,49,2632,424
Amarelo,24,2224,424
Amarelo,68,2476,424
Amarelo,84,2241,425
Amarelo,93,2345,425
Amarelo,21,2078,425
Amarelo,16,2383,425
Amarelo,32,602,425
Amarelo,69,2395,426
Amarelo,46,2459,426
Amarelo,56,2207,426
Amarelo,55,2409,426
Amarelo,71,2920,426
Amarelo,38,2006,426
Amarelo,54,2340,427
Amarelo,31,2050,427
Amarelo,90,2155,427
Amarelo,91,2101,427
Amarelo,28,2067,427
Amarelo,93,1940,428
Amarelo,58,2492,428
Amarelo,90,2308,428
Amarelo,83,2443,428
Amarelo,55,2386,428
Amarelo,54,2355,429
Amarelo,93,2439,429
Amarelo,59,2491,429
Amarelo,44,2282,429
Amarelo,92,2391,429
Amarelo,41,2398,429
Amarelo,68,2438,430
Amarelo,74,2488,430
Amarelo,0,2033,430
Amarelo,93,2326,430
Amarelo,63,2456,430
Vermelho,63,2435,431
Amarelo,80,2190,431
Amarelo,82,2490,433
Amarelo,74,2484,433
Amarelo,47,637,433
Amarelo,60,2485,433
Amarelo,94,860,434
Amarelo,23,2486,434
Amarelo,86,1717,435
Amarelo,75,2000,435
Amarelo,79,2487,435
Amarelo,39,2497,435
Amarelo,83,161,435
Amarelo,22,2402,435
Amarelo,58,2498,435
Amarelo,51,1994,436
Amarelo,55,2392,436
Amarelo,57,2081,436
Amarelo,48,2193,436
Amarelo,26,2178,436
Amarelo,82,1238,437
Amarelo,78,2456,437
Amarelo,92,2495,437
Amarelo,52,2171,437
Amarelo,13,2496,437
Vermelho,80,2453,437
Amarelo,79,2453,437
Amarelo,27,2494,437
Amarelo,73,1868,437
Amarelo,30,2492,437
Amarelo,67,2008,438
Amarelo,78,2449,438
Amarelo,33,2409,438
Amarelo,89,3665,438
Amarelo,95,2595,438
Amarelo,70,2430,438
Amarelo,88,1723,439
Amarelo,83,2412,439
Amarelo,93,2578,439
Amarelo,84,1989,439
Amarelo,47,2096,439
Amarelo,69,2076,440
Amarelo,93,2493,440
Amarelo,26,2442,440
Amarelo,88,2305,440
Amarelo,10,1976,440
Amarelo,60,2468,440
Amarelo,94,2160,441
Amarelo,64,1910,441
Amarelo,39,637,441
Amarelo,91,817,441
Amarelo,45,2480,441
Amarelo,18,2503,442
Amarelo,40,2504,442
Amarelo,10,2419,443
Amarelo,51,2204,443
Amarelo,23,1994,443
Amarelo,85,2433,443
Amarelo,78,2425,443
Amarelo,50,2502,443
Vermelho,45,2410,444
Amarelo,25,2496,444
Amarelo,88,2288,444
Amarelo,34,2410,444
Amarelo,70,2492,444
Amarelo,90,2190,444
Amarelo,39,2262,444
Amarelo,54,2431,445
Amarelo,36,2499,445
Amarelo,63,2500,445
Amarelo,45,2478,445
Amarelo,57,2376,446
Amarelo,8,2501,446
Amarelo,61,2400,446
Amarelo,21,2464,446
