n_minuto_gol,id_jogador,id_jogo
6,620,2400
69,1115,2400
59,265,2401
56,426,2401
77,705,2401
67,1402,2401
5,1662,2402
85,1807,2402
19,1760,2402
77,1081,2402
54,3958,2402
54,1292,2403
40,1844,2403
77,1818,2403
45,1806,2405
11,1012,2405
10,1312,2406
32,1317,2406
46,1724,2406
55,1328,2407
51,426,2407
60,426,2407
3,1438,2408
11,1664,2408
72,1611,2408
71,1682,2409
65,1398,2409
47,1682,2409
52,1259,2410
70,1829,2410
67,1673,2410
22,1673,2410
76,1752,2410
40,922,2410
50,1627,2411
77,1718,2411
46,1729,2411
42,1243,2412
37,1358,2412
85,1386,2412
17,1516,2414
25,1516,2414
48,245,2415
70,265,2415
9,1609,2415
93,1371,2417
56,1115,2417
92,1539,2418
46,1327,2418
42,939,2418
72,1829,2419
73,1526,2420
20,1760,2420
79,1760,2420
28,238,2421
90,3960,2421
20,1693,2421
46,1627,2422
56,1502,2422
29,1778,2422
15,1671,2423
34,3959,2423
91,1070,2423
7,1516,2424
36,1697,2424
42,1402,2424
13,1662,2425
39,426,2425
96,426,2425
38,1325,2426
8,620,2426
24,620,2426
65,1750,2426
34,1526,2427
48,135,2427
66,135,2427
41,1702,2427
68,1621,2428
95,1669,2429
52,49,2430
20,1091,2430
43,1577,2431
75,1411,2431
56,1773,2431
53,844,2431
40,3957,2431
90,1420,2431
81,1277,2431
34,1411,2431
46,1693,2432
70,1793,2432
49,1662,2433
95,3956,2433
46,1446,2434
61,1146,2434
6,1560,2435
27,733,2435
74,1750,2435
13,1469,2436
91,1456,2436
41,3955,2436
78,974,2436
64,602,2438
71,265,2438
32,705,2438
86,1049,2438
52,1440,2438
58,1607,2438
39,1516,2439
25,1208,2439
35,1358,2440
41,1358,2440
61,1693,2441
50,1688,2441
80,1317,2442
89,1317,2442
21,1408,2442
69,1326,2442
23,3886,2444
90,1669,2444
72,1850,2444
47,1540,2446
83,1693,2446
8,974,2447
52,1678,2447
2,1770,2447
55,1709,2448
64,1709,2448
20,1111,2448
93,3951,2449
36,1760,2449
29,1143,2449
56,565,2449
44,1375,2450
88,706,2450
55,3953,2450
7,1697,2451
25,1516,2451
11,426,2451
95,705,2451
16,1778,2452
28,1702,2452
23,932,2452
51,1779,2452
8,1681,2453
33,1764,2454
75,1723,2455
17,1590,2456
46,1682,2456
59,1115,2456
82,111,2456
6,426,2456
53,1502,2457
9,1012,2458
26,1760,2458
37,1746,2458
28,1326,2458
57,1599,2459
17,1597,2459
77,1111,2460
19,434,2460
70,469,2460
68,1664,2461
72,1871,2461
77,1449,2461
62,1375,2462
91,1402,2462
18,1728,2462
79,1207,2463
19,1646,2463
24,1682,2463
42,1289,2464
57,665,2464
33,1277,2465
59,1754,2465
48,1750,2465
74,1757,2465
73,1709,2466
4,3954,2467
8,939,2467
59,1243,2467
82,133,2467
99,1338,2468
64,3837,2469
96,635,2469
28,135,2470
24,1707,2472
65,1728,2472
71,1317,2472
25,3939,2473
52,3939,2473
68,1560,2474
59,1846,2474
20,1402,2475
61,111,2476
11,1358,2476
81,111,2476
74,1399,2476
40,1398,2476
40,1526,2477
70,1472,2477
20,1425,2477
37,1345,2477
33,135,2477
91,1636,2477
83,1539,2478
6,1764,2478
61,49,2478
60,434,2479
52,434,2479
45,265,2480
59,1446,2480
36,1791,2481
72,1856,2481
3,1750,2481
86,1693,2482
44,1702,2482
46,1540,2482
35,76,2483
46,161,2483
4,1693,2485
11,1693,2485
21,1540,2485
51,391,2485
76,154,2486
93,3952,2487
3,265,2487
27,246,2487
76,1320,2487
93,1598,2488
48,1041,2489
56,3937,2489
29,1243,2489
74,939,2489
33,111,2490
19,3939,2490
57,1363,2491
81,1091,2491
15,555,2491
79,1358,2492
81,1804,2492
61,1728,2492
61,238,2494
11,523,2495
47,1618,2495
53,1703,2496
17,1408,2496
50,1243,2496
21,665,2497
61,1399,2498
24,1646,2498
28,1577,2499
7,1760,2499
45,1773,2499
82,733,2499
11,688,2499
71,1605,2499
36,469,2500
50,469,2500
8,1370,2500
74,111,2501
66,281,2501
81,1724,2501
52,111,2501
65,1500,2503
70,3950,2503
19,1425,2503
79,1550,2504
4,1515,2504
65,1850,2504
26,932,2504
90,974,2504
83,1548,2507
19,1207,2507
49,1682,2507
55,705,2508
71,1760,2509
55,434,2509
63,1718,2509
38,1705,2509
73,3951,2510
75,3951,2510
10,1146,2510
26,1829,2510
95,1550,2511
82,974,2511
14,111,2513
55,1619,2514
93,1357,2514
41,1526,2514
53,1526,2514
61,842,2515
11,3949,2515
9,1277,2515
88,1731,2515
26,1673,2516
90,1548,2517
10,1682,2517
27,1682,2517
48,1115,2517
44,232,2518
13,328,2519
46,1641,2519
88,1800,2519
36,1411,2520
67,1277,2520
28,1729,2520
43,469,2521
6,1718,2521
36,434,2521
78,1862,2523
60,1618,2523
90,1719,2523
58,674,2524
75,1605,2524
50,304,2524
71,304,2524
42,80,2524
25,1670,2525
38,1502,2526
92,3939,2527
10,1723,2527
91,1638,2528
25,1207,2528
83,1398,2528
43,1659,2529
93,1701,2529
87,1862,2529
73,135,2530
9,1610,2530
11,1208,2531
83,1277,2531
82,1729,2532
27,1189,2532
75,1729,2532
9,1708,2533
26,1402,2534
82,426,2535
59,1317,2535
90,1440,2535
5,265,2535
50,1367,2535
33,1481,2535
56,1317,2535
47,1041,2536
54,932,2536
51,1237,2537
3,1646,2537
14,547,2537
66,842,2538
83,1243,2538
5,1646,2539
52,1259,2541
15,1682,2541
72,1682,2541
34,1777,2542
95,955,2542
69,1367,2543
48,1516,2543
46,1238,2543
10,161,2544
38,1375,2544
61,1375,2544
28,1709,2545
11,1760,2546
37,1637,2546
62,1472,2547
44,3947,2547
57,1699,2547
16,1343,2548
54,1526,2548
47,1758,2548
48,1146,2549
31,1402,2549
10,1502,2550
59,620,2551
21,1596,2551
30,1673,2551
40,246,2552
55,1143,2552
93,922,2552
4,1693,2553
16,1590,2553
14,177,2553
95,1617,2553
18,1283,2553
45,984,2553
53,1524,2554
77,1277,2554
27,1718,2557
46,1746,2559
13,974,2560
90,1345,2560
7,1600,2561
75,3940,2561
43,1578,2562
22,1609,2563
77,838,2563
96,1680,2563
67,1431,2564
100,842,2564
55,1408,2564
46,1688,2564
62,183,2565
67,955,2565
25,1237,2565
91,1586,2565
56,1777,2565
88,1526,2566
33,434,2566
49,3948,2567
44,1626,2568
39,1402,2569
61,1590,2569
4,733,2570
82,1605,2570
47,1729,2570
62,997,2571
75,238,2571
13,842,2571
42,418,2571
97,1693,2572
62,1041,2572
56,1693,2572
71,1731,2573
77,3945,2573
56,1039,2573
14,1399,2573
4,1277,2573
10,1238,2573
34,434,2574
48,434,2574
45,1709,2574
66,1709,2574
94,426,2575
42,246,2575
63,304,2575
63,1702,2576
66,1685,2576
79,1446,2576
92,1665,2576
65,1614,2577
85,1455,2578
31,842,2578
76,620,2579
59,550,2579
3,3946,2579
71,1259,2579
33,670,2579
91,1091,2579
86,1693,2580
93,1449,2580
15,457,2580
78,557,2580
72,1693,2580
36,111,2581
66,1277,2581
8,1281,2581
68,1277,2581
24,1524,2581
60,1277,2581
46,3943,2582
83,3944,2582
66,1399,2583
48,1641,2583
52,974,2584
18,1041,2584
47,1070,2584
63,974,2584
34,547,2585
47,955,2585
80,1237,2585
82,1593,2586
59,111,2586
67,842,2587
18,3939,2587
94,1243,2587
59,3939,2587
32,1680,2587
98,1208,2588
90,1697,2588
76,1425,2588
34,1325,2589
29,974,2589
10,1041,2589
25,993,2590
83,1402,2590
34,1328,2590
73,1502,2591
86,1567,2591
7,688,2592
60,1744,2592
87,1760,2592
38,1560,2592
76,1646,2592
54,1673,2592
77,1673,2592
80,1487,2593
40,1862,2593
67,1363,2594
98,1723,2594
2,391,2595
42,1693,2595
31,840,2596
35,1666,2596
3,1408,2597
19,1408,2597
60,304,2598
40,1526,2598
66,246,2598
85,1526,2598
93,1481,2598
57,705,2598
31,1317,2599
49,1367,2599
71,1337,2599
40,1115,2600
21,1487,2600
88,1665,2600
85,1375,2602
92,1375,2602
20,1439,2603
73,1653,2603
56,49,2604
67,232,2604
4,1411,2605
58,1208,2605
15,391,2605
37,1018,2606
17,565,2606
26,1018,2606
4,304,2607
19,265,2607
96,426,2607
16,1677,2608
60,1602,2608
53,135,2609
8,1560,2609
37,1526,2609
67,1668,2609
46,1425,2609
96,1012,2609
94,1693,2610
56,1540,2610
15,1369,2611
21,665,2611
28,1671,2611
28,1629,2612
32,1469,2613
84,1399,2614
27,1788,2614
43,3942,2614
44,1358,2614
77,265,2615
48,304,2615
24,1567,2617
26,1317,2618
95,1646,2618
48,3940,2618
49,1662,2618
79,1785,2618
19,1646,2618
33,1862,2619
79,1081,2619
63,1540,2620
35,304,2620
82,1702,2621
78,1538,2621
54,1472,2621
7,1424,2621
17,1425,2621
56,1602,2621
74,1538,2621
41,1411,2622
38,1292,2622
50,1610,2622
6,1220,2623
43,1358,2623
63,1039,2623
93,1618,2624
96,111,2624
14,993,2626
3,547,2626
35,1309,2626
56,547,2626
73,1100,2626
18,1337,2626
8,1673,2627
64,1646,2627
20,1243,2628
47,1312,2628
37,1760,2629
83,1081,2629
20,1671,2630
10,1210,2630
55,304,2630
10,1238,2631
96,1516,2631
92,154,2632
71,1719,2632
63,1100,2632
38,840,2633
20,988,2633
26,1691,2633
33,1526,2634
63,1590,2634
68,111,2634
45,550,2635
59,1018,2635
78,974,2635
88,3941,2635
55,1081,2637
88,1663,2638
74,111,2639
93,469,2639
74,1550,2640
51,3937,2640
7,1338,2641
62,1338,2641
81,1312,2641
66,1338,2641
50,3936,2643
33,1610,2643
7,997,2643
98,1539,2643
87,1502,2643
63,304,2644
12,1208,2644
29,246,2644
87,1442,2645
16,1363,2645
77,1853,2646
22,1585,2648
43,1600,2648
58,1702,2649
92,1771,2650
25,1646,2650
15,3939,2650
52,1646,2650
50,1771,2650
53,1693,2651
15,1312,2652
91,1785,2652
8,161,2653
86,1146,2653
3,1706,2654
47,3934,2654
34,1659,2654
63,1788,2654
94,1550,2655
57,1702,2655
17,1515,2655
79,997,2656
89,1243,2656
61,1738,2657
21,1259,2657
50,111,2659
58,1595,2659
51,265,2659
46,1553,2660
29,92,2660
87,1257,2660
43,1522,2660
46,231,2661
49,231,2661
53,1707,2661
60,32,2663
94,32,2663
40,266,2663
42,3902,2664
94,1359,2664
50,1343,2664
36,932,2664
49,3938,2664
75,426,2665
33,1540,2666
35,73,2666
74,391,2666
44,1446,2667
87,1375,2668
62,1502,2669
44,1388,2669
86,1490,2669
19,1208,2669
79,1474,2670
23,1315,2670
19,1442,2671
52,974,2671
63,1437,2671
72,1560,2671
22,984,2672
19,1317,2672
50,328,2672
86,1535,2672
68,1494,2672
16,1317,2672
40,1385,2673
29,665,2674
47,1089,2675
47,32,2675
55,3935,2675
86,1399,2675
17,582,2675
62,1578,2675
42,1111,2676
15,1709,2676
55,1330,2676
7,1111,2676
47,2390,2677
49,2390,2677
89,161,2677
14,266,2678
3,434,2680
55,1337,2680
17,997,2681
44,1192,2682
24,265,2683
67,3932,2683
79,1399,2684
31,1208,2686
75,1091,2687
93,1286,2687
6,73,2687
48,984,2687
2,1327,2688
13,1034,2689
70,1406,2689
52,708,2690
85,457,2690
19,782,2690
63,1350,2691
53,2083,2691
87,840,2691
16,1550,2692
35,1317,2692
31,1317,2692
51,1829,2695
34,1433,2696
27,3932,2697
98,3931,2697
64,3932,2697
12,708,2697
69,457,2697
39,1718,2698
96,1718,2698
38,1563,2698
46,1041,2700
8,1208,2700
71,76,2701
13,43,2701
44,1192,2701
69,1089,2702
56,1091,2702
27,1437,2703
44,3917,2703
83,1553,2704
80,1537,2705
25,1414,2705
43,1398,2706
23,1139,2706
39,1257,2706
18,1397,2706
43,265,2707
46,1358,2707
21,265,2707
88,1540,2708
66,840,2708
10,1540,2708
45,1540,2708
81,1549,2709
85,1377,2710
36,1553,2710
49,3930,2711
52,1237,2711
82,1395,2711
35,1277,2712
55,1510,2712
6,1524,2712
96,1058,2713
72,1555,2713
3,1041,2713
78,1437,2714
4,1526,2714
42,1538,2714
29,1344,2714
40,853,2715
17,1333,2715
70,1312,2715
25,1553,2716
37,1237,2717
70,3933,2717
37,1574,2718
60,154,2718
26,1287,2718
94,1301,2718
78,434,2720
92,840,2720
12,1468,2720
7,988,2720
74,1569,2720
57,1442,2721
94,1344,2721
34,1453,2722
77,1238,2722
23,1359,2723
52,3928,2723
82,1495,2725
73,1100,2726
76,795,2726
95,161,2726
2,1259,2726
26,1458,2726
72,32,2727
81,3915,2727
50,1358,2727
35,1415,2727
62,1089,2727
9,1350,2728
89,1401,2728
65,1208,2728
36,1338,2729
18,1377,2729
92,1317,2729
65,1453,2729
94,1317,2729
73,761,2729
15,742,2729
83,1553,2732
28,1465,2732
89,918,2734
27,133,2734
46,1149,2734
37,133,2734
42,918,2734
10,426,2735
92,648,2735
94,1541,2736
55,3927,2736
2,853,2737
9,1192,2737
86,1220,2737
40,1208,2738
80,1237,2738
67,1317,2739
69,1338,2739
91,388,2740
38,988,2741
26,1324,2742
63,606,2742
75,984,2742
48,1550,2743
53,1058,2743
26,918,2744
55,1390,2745
31,1344,2746
50,3929,2746
46,1309,2746
79,787,2747
28,1159,2748
78,1150,2748
62,1358,2749
83,1220,2749
47,1428,2749
55,1358,2749
1,434,2750
17,211,2750
51,1408,2751
53,1408,2751
88,1210,2751
48,1292,2752
51,3924,2752
2,1324,2753
54,1207,2753
60,1237,2755
19,100,2756
22,840,2756
69,989,2756
83,1718,2756
92,1437,2756
70,853,2758
28,606,2758
80,1540,2758
47,161,2758
92,397,2759
73,1363,2760
66,1363,2760
42,1490,2760
68,1276,2761
97,1553,2762
75,1446,2762
26,1257,2763
93,1150,2763
57,3902,2763
66,1378,2763
78,246,2764
82,1845,2764
67,3915,2764
19,1089,2765
98,1554,2766
74,1089,2767
86,266,2768
38,547,2768
64,266,2768
90,1619,2769
48,1228,2770
17,1301,2770
88,1257,2770
23,1287,2770
19,1150,2770
91,988,2771
59,3826,2771
96,840,2771
41,304,2772
62,304,2772
74,426,2772
23,304,2772
84,1440,2772
95,1081,2773
10,606,2773
83,1540,2773
70,1344,2773
51,1516,2774
86,1318,2775
5,1056,2776
67,1257,2776
48,1391,2776
7,3925,2777
31,742,2777
54,3926,2778
58,266,2779
91,1327,2779
80,266,2779
72,265,2780
92,3921,2780
77,265,2780
86,1328,2780
70,265,2780
48,281,2780
13,1089,2781
20,1446,2782
37,853,2783
48,1100,2783
65,1208,2783
4,1553,2785
28,782,2786
38,1059,2786
71,1405,2786
62,1159,2789
7,705,2790
40,1328,2790
44,265,2790
89,3923,2790
60,232,2791
69,1512,2791
43,989,2792
89,1420,2793
20,43,2794
13,1466,2794
79,932,2795
86,3902,2795
10,14,2795
37,1345,2795
28,1402,2797
14,1595,2797
34,1595,2797
25,1089,2798
95,1220,2798
34,1718,2798
12,3920,2798
18,738,2798
37,1056,2799
26,1338,2799
46,1465,2801
77,266,2801
92,1336,2801
72,1466,2802
19,1277,2804
41,1277,2804
70,1277,2804
55,1028,2804
18,1424,2805
4,1415,2805
32,1323,2805
78,1476,2806
9,391,2806
74,1476,2806
48,1408,2807
62,1408,2807
93,1207,2808
20,1343,2808
13,1371,2808
47,3478,2809
11,265,2809
30,1059,2810
68,646,2810
70,3902,2810
17,1059,2810
61,1322,2811
55,1446,2812
61,1474,2812
26,1317,2812
25,989,2813
23,1080,2813
95,1888,2814
8,1208,2814
45,922,2814
93,1208,2814
84,565,2814
59,1277,2814
93,3916,2815
87,1362,2815
25,1323,2816
93,1474,2817
36,1415,2817
49,1323,2818
95,1526,2818
16,738,2819
71,1158,2819
2,1322,2820
94,1521,2820
55,782,2821
52,1440,2822
32,974,2822
8,370,2823
88,1277,2823
24,3917,2823
35,1012,2823
5,1595,2824
25,1259,2825
84,1243,2825
88,1011,2826
41,1540,2826
84,1224,2828
52,304,2828
71,304,2828
80,304,2828
79,1237,2829
66,1410,2830
22,677,2830
71,469,2830
6,1409,2831
61,1409,2831
85,1115,2832
91,1158,2832
85,1335,2834
15,3918,2834
36,1363,2835
97,1314,2835
68,3919,2837
53,224,2837
64,1488,2838
74,1145,2838
67,1488,2838
76,1488,2838
42,1488,2838
70,32,2838
4,92,2839
88,1257,2839
64,3917,2839
85,821,2841
32,1158,2841
18,1469,2842
61,3915,2842
10,1314,2842
48,742,2843
70,654,2843
55,1364,2844
67,1150,2844
46,3914,2844
38,984,2845
78,1298,2845
95,1415,2845
43,1526,2847
46,706,2847
15,1111,2848
17,1845,2848
81,1845,2848
57,426,2848
49,133,2849
69,418,2849
89,1446,2850
60,1366,2850
60,1115,2851
50,565,2851
66,1469,2851
4,1411,2852
10,434,2853
28,1709,2853
63,1410,2854
71,1402,2854
56,1158,2854
35,1335,2855
99,232,2855
46,266,2855
62,1488,2857
70,1540,2857
93,1208,2858
36,1324,2859
56,111,2859
71,3913,2859
17,693,2860
7,593,2860
48,1323,2861
5,1469,2862
20,1314,2862
23,92,2862
76,1228,2862
53,1378,2864
47,211,2865
20,821,2865
84,821,2865
95,675,2867
89,1845,2867
74,1238,2868
39,1277,2868
12,1259,2869
42,1469,2869
62,391,2869
46,1158,2870
64,1361,2870
84,1364,2870
31,3897,2871
59,1274,2871
46,3897,2871
84,1343,2871
55,1402,2871
61,1402,2871
33,738,2872
13,1340,2874
83,1466,2874
75,43,2875
95,3911,2875
18,3093,2875
90,646,2876
96,547,2876
56,328,2876
84,1449,2876
78,939,2877
10,265,2878
49,1224,2878
5,705,2878
76,1298,2879
36,1324,2879
29,1401,2880
6,1364,2880
70,1420,2881
85,1275,2881
53,1341,2881
33,1317,2882
52,1106,2882
69,1237,2882
49,821,2882
19,1276,2883
83,1243,2883
70,1298,2883
28,1301,2883
43,1349,2884
51,853,2884
36,1300,2885
49,1420,2885
69,1848,2885
80,1465,2885
39,426,2887
58,984,2887
79,234,2888
52,1424,2888
82,1424,2888
23,91,2888
49,738,2889
60,582,2889
29,469,2890
73,1008,2890
93,1466,2890
35,311,2891
5,989,2891
92,1058,2893
55,266,2893
32,266,2893
87,1335,2893
81,1318,2894
67,1845,2895
60,426,2895
64,1845,2895
44,1295,2896
50,1317,2896
13,1540,2897
34,1494,2897
36,984,2897
62,434,2897
43,1073,2897
76,984,2897
44,1361,2898
11,761,2898
40,1277,2899
82,1298,2899
6,1028,2899
2,1277,2899
58,1172,2899
36,1277,2899
61,1298,2899
92,1447,2900
69,19,2902
75,1336,2904
48,1306,2904
81,918,2904
69,918,2904
58,1380,2905
89,76,2905
12,1352,2906
26,426,2906
35,1224,2906
57,1174,2906
79,32,2907
69,1366,2908
90,1277,2909
16,1466,2909
14,1411,2909
64,1411,2909
69,1257,2910
52,311,2911
23,1369,2911
42,1457,2912
6,1386,2912
93,32,2912
34,3909,2914
52,434,2915
70,606,2916
91,3908,2916
98,1058,2916
12,391,2916
59,1356,2917
23,1275,2917
94,1445,2917
25,1526,2917
56,186,2917
59,1336,2918
65,238,2918
81,1289,2918
7,311,2921
89,932,2922
49,125,2922
72,1350,2922
39,555,2923
95,3846,2923
47,675,2924
49,1466,2924
61,550,2926
85,1286,2926
71,1320,2926
17,550,2926
7,32,2927
61,1089,2927
1,1002,2927
61,693,2928
67,665,2928
9,1388,2928
93,3907,2928
4,266,2929
2,3906,2929
48,997,2929
56,328,2930
2,1317,2931
20,1295,2931
52,1468,2931
72,1149,2932
43,1307,2932
53,1709,2933
81,1382,2933
4,1773,2933
33,1012,2934
62,1464,2934
54,1057,2935
57,1317,2935
87,1494,2936
50,3910,2936
3,1540,2936
48,1012,2937
25,1845,2938
51,1358,2940
42,1466,2940
84,742,2940
12,1526,2941
46,434,2941
50,434,2941
94,840,2941
7,974,2942
5,1398,2943
86,1420,2944
76,1420,2944
94,1139,2945
98,821,2946
63,1402,2947
95,1410,2947
17,304,2947
29,304,2947
12,133,2948
56,1354,2948
75,232,2948
44,1845,2950
74,1845,2950
87,1106,2951
40,1028,2952
96,691,2953
44,469,2954
72,434,2954
60,1349,2955
91,3897,2955
62,49,2956
77,1312,2957
48,1124,2958
31,1406,2959
35,1406,2959
26,631,2959
41,1845,2959
62,1526,2960
44,1402,2961
68,855,2961
52,3902,2961
93,989,2962
28,1437,2962
14,1335,2963
51,939,2963
95,266,2963
14,434,2964
64,988,2964
31,469,2964
90,840,2964
86,3905,2965
65,1361,2965
88,1172,2965
93,1397,2966
59,1089,2966
52,1466,2967
66,1420,2967
83,1377,2967
76,1300,2967
17,675,2967
58,1845,2968
89,1224,2968
32,304,2968
55,706,2969
4,742,2969
49,1466,2969
47,761,2969
60,984,2971
4,391,2971
15,1540,2971
65,1208,2972
37,853,2972
40,1208,2972
57,821,2973
47,1056,2973
78,1087,2973
3,693,2973
51,646,2973
4,265,2974
42,1845,2974
55,1845,2974
1,304,2974
88,922,2975
28,1073,2975
46,922,2975
61,1420,2976
9,974,2976
80,1477,2976
2,1364,2977
26,941,2977
45,133,2978
5,1526,2979
34,1357,2979
38,1355,2979
27,1437,2981
84,1344,2981
69,1257,2982
14,1041,2983
47,974,2983
86,974,2983
93,3899,2983
24,1398,2984
61,111,2984
18,941,2985
94,265,2986
66,1318,2987
76,266,2988
72,266,2988
76,3901,2989
60,1274,2989
80,3900,2989
36,1357,2989
38,1089,2990
55,1474,2991
48,974,2991
4,304,2992
11,1224,2992
41,1028,2992
47,1237,2993
85,1337,2993
43,1469,2994
83,1259,2994
75,1323,2996
82,706,2996
58,1440,2996
74,1440,2996
62,1446,2997
88,1158,2997
61,266,2998
28,1111,2998
57,1350,2998
36,133,2998
4,1259,3000
90,1081,3001
71,1081,3001
84,821,3002
6,974,3002
87,3899,3002
13,787,3003
18,1295,3003
85,1326,3003
61,1274,3003
64,984,3004
50,1471,3004
50,311,3005
80,1398,3005
65,665,3006
60,266,3007
14,297,3007
38,266,3007
47,1081,3008
46,3904,3008
93,238,3009
71,1488,3009
60,1149,3009
45,1158,3010
43,1466,3011
59,1409,3011
70,1466,3011
79,631,3012
71,3902,3012
3,304,3012
30,3903,3013
91,1325,3013
37,21,3013
4,1284,3013
66,1317,3014
74,939,3014
73,266,3014
78,939,3014
62,1468,3014
94,1355,3015
23,1274,3015
68,898,3015
58,3897,3016
51,1341,3017
40,1845,3017
88,1196,3018
82,1387,3019
47,1317,3020
39,1317,3020
52,133,3021
47,984,3021
78,1408,3021
100,984,3021
88,266,3021
20,939,3021
39,1540,3021
86,646,3022
39,1526,3022
43,311,3025
63,1356,3025
5,111,3025
67,111,3025
9,1257,3026
47,238,3027
33,1277,3027
45,43,3027
57,1081,3028
88,1412,3029
28,1420,3030
43,1574,3030
52,1399,3031
78,32,3031
25,1338,3031
92,1332,3032
82,1390,3032
42,724,3033
91,1286,3034
49,691,3034
59,1469,3034
58,1466,3035
62,1466,3035
92,984,3036
83,940,3037
11,1354,3038
91,842,3038
59,1275,3038
6,1526,3038
26,1072,3038
20,1526,3038
35,232,3038
75,688,3039
16,234,3039
84,265,3041
75,1067,3041
7,3898,3042
96,100,3042
22,125,3042
14,1057,3042
85,1231,3042
10,822,3043
47,966,3043
91,612,3043
26,3886,3044
44,998,3044
66,1236,3044
17,3892,3044
10,266,3045
93,266,3045
8,1248,3046
52,1099,3047
70,311,3048
74,111,3048
19,311,3048
52,311,3048
30,3895,3049
89,3896,3049
69,1245,3049
12,1269,3049
57,959,3050
96,469,3050
55,821,3051
9,821,3051
25,821,3051
89,1110,3052
84,1213,3052
65,741,3052
19,741,3052
25,742,3052
92,3894,3053
32,3893,3054
12,1166,3054
28,966,3054
72,246,3055
41,311,3055
25,1054,3055
69,1481,3055
49,133,3056
90,883,3057
51,32,3057
52,1268,3057
59,635,3058
19,1540,3058
26,802,3058
30,681,3058
43,1041,3059
80,1203,3059
18,714,3059
60,1203,3059
1,606,3061
70,1034,3061
32,853,3062
14,100,3063
19,469,3063
71,1073,3063
54,883,3064
23,1408,3065
36,1408,3065
62,1185,3065
78,1024,3065
29,1081,3066
51,983,3066
78,983,3066
84,1257,3067
96,3889,3068
51,1149,3068
4,1256,3069
62,1141,3069
51,986,3069
88,1205,3069
76,959,3069
75,1069,3070
17,1540,3071
56,232,3072
53,608,3072
80,1205,3072
39,266,3072
82,3870,3073
45,384,3073
64,1155,3074
83,1236,3074
53,3891,3075
95,966,3076
53,966,3076
61,612,3076
19,62,3076
36,62,3076
10,311,3078
46,1081,3078
82,111,3078
69,918,3079
81,1152,3079
7,741,3079
49,993,3080
51,1203,3081
72,1073,3082
83,63,3082
1,1205,3083
54,646,3084
3,1166,3085
11,1227,3085
37,1081,3085
76,3876,3085
78,1182,3085
57,111,3086
69,32,3086
93,1245,3087
47,200,3087
73,1141,3088
52,1185,3088
62,986,3088
13,1540,3089
66,918,3089
99,434,3090
30,987,3090
7,1210,3091
38,1210,3091
26,1057,3091
91,976,3091
72,266,3092
14,3890,3092
30,1090,3093
64,1237,3093
25,470,3093
44,34,3093
78,63,3094
91,604,3094
8,63,3094
33,1150,3095
66,311,3095
82,1122,3095
47,612,3096
94,1027,3097
14,874,3097
42,1203,3097
89,493,3097
70,941,3098
27,986,3098
25,1245,3098
19,1205,3099
47,384,3100
90,1003,3100
17,426,3101
31,469,3103
92,211,3103
9,125,3103
83,703,3104
50,1105,3104
86,1203,3105
38,831,3105
9,1469,3106
80,1059,3107
51,311,3107
44,853,3108
25,853,3108
51,1050,3108
74,3866,3109
40,984,3109
42,337,3110
37,932,3110
71,1057,3110
8,311,3110
49,977,3111
65,338,3111
80,100,3112
29,1185,3113
85,756,3114
82,547,3115
67,831,3115
57,1054,3116
10,63,3116
34,1224,3116
53,266,3117
66,1243,3117
41,1256,3117
12,34,3118
79,995,3118
56,932,3119
42,1199,3120
25,675,3120
53,742,3120
37,1057,3121
85,1024,3121
56,3888,3122
43,159,3122
12,1081,3122
64,1081,3122
67,1141,3123
49,1115,3123
33,3886,3124
32,3887,3125
50,705,3126
28,1089,3126
92,378,3126
100,703,3128
92,622,3128
46,687,3129
73,959,3129
84,959,3129
36,779,3130
22,1057,3131
55,1057,3131
63,853,3132
96,690,3132
38,144,3132
47,159,3132
43,986,3133
34,43,3133
92,1067,3133
17,328,3134
58,63,3135
49,997,3135
37,252,3135
53,1243,3135
18,224,3135
63,1469,3135
29,63,3135
35,266,3135
63,688,3136
71,1215,3136
11,469,3137
33,469,3137
18,988,3137
87,1111,3137
59,822,3138
4,311,3138
13,32,3139
86,959,3139
2,1059,3140
84,3886,3140
84,1182,3141
6,3885,3141
17,984,3142
51,1199,3142
46,1067,3143
35,970,3143
58,1224,3144
1,34,3144
22,34,3144
92,569,3144
85,959,3145
9,1057,3145
34,965,3146
63,469,3147
23,1073,3147
46,1112,3149
77,1081,3150
26,1158,3150
57,902,3150
75,802,3152
7,1262,3152
51,1185,3152
36,1262,3152
92,1024,3152
34,984,3152
8,1208,3153
47,470,3153
41,1188,3153
6,359,3154
79,1054,3154
5,821,3156
82,853,3156
61,854,3157
49,100,3158
45,988,3158
28,3883,3158
42,125,3158
79,995,3158
44,100,3158
44,1089,3159
65,874,3159
40,986,3159
33,1141,3159
70,986,3159
46,1262,3161
71,328,3161
17,1166,3161
36,1166,3161
35,918,3162
85,1052,3162
100,796,3163
34,665,3164
14,428,3165
19,1169,3165
59,1203,3165
9,1208,3165
101,647,3165
43,32,3166
23,1015,3167
59,1003,3167
63,1067,3167
86,972,3167
5,63,3168
72,1017,3168
90,100,3169
96,195,3169
17,965,3169
54,883,3170
19,1028,3170
42,1208,3170
67,603,3171
5,168,3171
79,606,3171
16,1261,3171
23,605,3171
82,73,3171
91,908,3172
41,1054,3172
71,246,3172
29,1039,3174
76,134,3174
87,900,3174
96,3884,3174
3,1039,3174
53,986,3175
73,1101,3175
